PDB1,PDB2,DTW_Distance_Normalized
2d7t,6oan,135.24687024574956
2d7t,6qb4,35.722365075572924
2d7t,6lgw,76.74706039420704
2d7t,6kz0,56.43044589902852
2d7t,6qb9,56.15934937574899
2d7t,6tgg,32.15637326006796
2d7t,6pk8,21.068955751453164
2d7t,6qfc,47.80686406736021
2d7t,6tou,74.79698592837494
2d7t,6qf9,36.58282221710333
2d7t,6pcu,69.07789865446485
2d7t,6uy3,41.74904078865051
2d7t,6qf6,90.2259058391038
2d7t,6vrp,70.28526755859112
2d7t,6ol7,291.0340181718576
2d7t,6vun,59.89157603243564
2d7t,6vup,58.11211045444272
2d7t,6vuo,56.848634112778534
2d7t,6uup,321.31746645947317
2d7t,6wzn,79.92775628249889
2d7t,6tnp,38.42916213329077
2d7t,6yx9,71.6013176914319
2d7t,6y6c,77.35832921698324
2d7t,6yxd,72.49782775012947
2d7t,6vug,65.38569444101068
2d7t,7a3o,68.92226668056526
2d7t,6iw2,65.34549338350338
2d7t,7cea,63.795981301851796
2d7t,7eq3,71.52724193589655
2d7t,7kbm,59.54502115664275
2d7t,7kbo,59.076792158219256
2d7t,7aql,43.09080171374093
2d7t,7a3q,274.84430364728365
2d7t,7ceb,46.71422282783873
2d7t,7km6,65.74603886831375
2d7t,6vep,72.65226999288468
2d7t,7jum,87.76168254198076
2d7t,7rk1,33.391181129778445
2d7t,7u9e,28.268501040683162
2d7t,7tzh,79.21230402622247
2d7t,7rk2,64.19023799572228
2d7t,7u9w,21.509590914243887
2d7t,7k93,35.93377128758745
2d7t,7jtr,221.80491089459014
2d7t,7df1,64.85300284699548
2d7t,7kd6,105.93436226212835
2d7t,7ua2,69.83417559050297
2d7t,7ua8,64.29931584185465
2d7t,7url,17.350694583299067
2d7t,7w7q,31.855630869484358
2d7t,7vyt,64.73934951663371
2d7t,8axh,32.10729477647692
2d7t,7ufw,74.14924249552894
2d7t,7zwf,22.514746352553143
2d7t,8dgr,45.714888689387195
2d7t,7wvg,72.08993952106144
2d7t,7ubs,88.76154154417466
2d7t,8cge,60.76614457186759
2d7t,8dy3,114.21286968406773
2d7t,8dy4,62.874054175156814
2d7t,7uc8,89.0793188503896
2d7t,7ucq,75.75219498286911
2d7t,8dy0,44.132662408895314
2d7t,8dy1,83.45858602258075
2d7t,8dzv,328.43951391305035
2d7t,8ezm,33.756150676976496
2d7t,8ezl,41.16402204203051
2d7t,8dy5,95.05426963331385
2d7t,8ek5,42.14192259273345
2d7t,8h73,68.67917165503037
2d7t,8dy2,57.3284210605543
2d7t,8gho,60.86804565640361
2d7t,8ezk,61.21860183305437
2d7t,8h3b,26.49529212449504
2d7t,8gv7,72.08979449133655
2d7t,8ia6,59.18882610132028
2d7t,8hyl,25.925806805755965
2d7t,8iqq,32.78774197630229
2d7t,8iqp,34.25958495054926
2d7t,8jow,51.11420810272925
2d7t,8iqr,59.40061219773747
2d7t,8iqs,67.57238277934846
2d7t,7pa6,124.68779688157674
2d7t,8jyq,62.18857598836142
2d7t,8rpe,38.16884890918074
2d7t,8pmz,43.1244774468656
2d7t,7pa7,82.46522740198891
2d7t,8i5l,40.7595204958994
2d7t,8sow,38.46200179912635
2d7t,8soz,38.050427487766704
2d7t,8rz1,47.28443562966594
2d7t,8pww,56.48860060638339
2d7t,8vrr,66.82575288869567
2d7t,8s4h,87.17962861954307
2d7t,8wfh,59.64595629479648
2d7t,8rz0,28.67441186313076
2d7t,8ytn,18.634437175336597
2d7t,8v8f,41.95264515815028
2d7t,8pwv,58.649576109805686
2d7t,8wsq,37.701414683366714
2d7t,8yto,65.69279917215897
2d7t,8ytp,66.95687930058625
2d7t,8r4u,98.22541630842991
2d7t,8vrs,36.375964127480984
2d7t,8zpu,74.5226422275887
2d7t,9g6q,69.16459370887331
2d7t,9cn2,49.887319076504696
2d7t,9hy1,60.12828504490553
2d7t,9hy2,54.82887457149885
2d7t,9hy3,54.81693028581554
2d7t,9d7y,59.10016162486016
2d7t,9h4r,66.53598722397471
2d7t,9h4s,105.61340697136151
2d7t,8wfm,54.456418721721725
2d7t,9hy5,48.19577549349877
2d7t,9kep,25.692211733081123
2dlf,2dqc,35.78459072777156
2dlf,2dqd,35.516627026135545
2d7t,8r4q,94.92382118093478
2d7t,9kat,62.95155682081587
2dlf,2dqe,35.51474161599672
2d7t,8r4o,94.87445452127454
2d7t,8yj7,64.56465266458784
2d7t,9iut,62.07100329796473
2dlf,2e27,20.697907531872772
2dlf,2dqg,35.57684623298539
2dlf,2dqh,35.7739438399631
2dlf,2dqi,36.129604383431435
2dlf,2dqj,35.52896205429247
2d7t,8zd5,71.14404433364169
2dlf,2eiz,34.01806178270575
2dlf,2eks,40.27000740212454
2dlf,2dqf,45.7039005783626
2dlf,2gki,193.72386311375817
2dlf,2gjj,41.05650369146766
2dlf,2gsg,54.77165396460171
2dlf,2uzi,21.8361574141376
2dlf,2uud,49.9909871001508
2dlf,2otw,36.23236877653334
2dlf,2vh5,21.81727954039827
2dlf,2yss,35.85356466411328
2dlf,3a67,35.84733348437339
2dlf,2yc1,68.0443840191282
2dlf,2otu,49.93598486263244
2dlf,3a6b,36.00409318477662
2dlf,2xtj,40.17239476365996
2dlf,3a6c,36.01664925551348
2dlf,2znw,49.52156983511789
2dlf,2znx,49.97893542744393
2dlf,2ybr,31.223438222885132
2dlf,3dv4,58.786021760604925
2dlf,3dv6,59.42445240336016
2dlf,3dur,32.44344310136312
2dlf,3dus,56.566245832156724
2dlf,3duu,44.806442620619286
2dlf,3esu,22.35589079703054
2dlf,3gkz,26.434558529556888
2dlf,3et9,22.029828847147698
2dlf,3gm0,26.65156841321112
2dlf,3esv,25.748585746958366
2dlf,3ehb,84.17558194627355
2dlf,3auv,110.08583514130972
2dlf,3h3p,50.916872166652304
2dlf,2ibz,52.220122545779766
2dlf,3umt,53.922425872188505
2dlf,3h3b,37.07357789401157
2dlf,3u6r,23.675452500689723
2dlf,3hb3,82.94566313015314
2dlf,3uyp,41.7263820467616
2dlf,3lhp,29.93574994727026
2dlf,3lh2,28.751197665190894
2dlf,3uzq,36.45321983022371
2dlf,3uze,35.840953680243025
2dlf,3ux9,53.08965135282941
2dlf,3uzv,51.8861211634394
2dlf,3wbd,79.84143801211276
2dlf,3juy,42.97571177294424
2dlf,4gqp,26.067967702617576
2dlf,4h0g,29.092497155221842
2dlf,4ffy,66.89732371307001
2dlf,4h0i,67.23037562650792
2dlf,4h0h,66.0624634527391
2dlf,4buh,27.245876744452943
2dlf,4lar,26.274024628374697
2dlf,4laq,48.295972758608315
2dlf,4las,26.272842859610535
2dlf,4lci,18.959775439069315
2dlf,4lrn,46.864422087973736
2dlf,43c9,49.999789580106736
2dlf,4ob5,22.388988281671818
2dlf,43ca,51.2922796459351
2dlf,4ouo,100.0065762433883
2dlf,4p48,47.10729644469571
2dlf,4nik,34.04439576083877
2dlf,4p49,16.52879537889631
2dlf,4qxt,51.846362393967645
2dlf,4qy8,18.350099750071266
2dlf,4qyo,18.501116347042764
2dlf,4r3s,25.292801567360208
2dlf,4llv,82.87084930249432
2dlf,4m62,42.680060911843384
2dlf,4m8q,53.65180085404381
2dlf,4ut7,30.264871509491453
2dlf,4xvj,26.099885119150763
2dlf,4rav,66.22149372297464
2dlf,4uu9,36.61972163257583
2dlf,5a2i,25.73088051867935
2dlf,4z0x,34.99188744101285
2dlf,4yjz,279.92414188812666
2dlf,5a2j,24.525266518086305
2dlf,5a2k,26.091685974156416
2dlf,4rzc,49.22413171256663
2dlf,5a2l,24.466329363239552
2dlf,5ayu,34.460659293146094
2dlf,4yqx,24.27123666655427
2dlf,3cxh,55.46064183435246
2dlf,5b3n,56.23148493296087
2dlf,4y5y,68.36582532629266
2dlf,5c2b,49.50185477387361
2dlf,3cx5,55.24019607833009
2dlf,5dfw,24.923801366706872
2dlf,5aam,31.337772373132363
2dlf,4y5v,89.44799242899968
2dlf,5c6w,62.88862489399157
2dlf,5cba,51.96855733164917
2dlf,5fxc,25.77911153457783
2dlf,5fcs,44.527840783681725
2dlf,5grv,87.79076965070078
2dlf,5dhx,40.81675571902045
2dlf,5cbe,52.1966605261836
2dlf,5dhv,25.452567895735886
2dlf,5grw,45.41927663641038
2dlf,5i4f,50.35713565198681
2dlf,5gry,28.80013230101007
2dlf,5grx,24.678899778135168
2dlf,5grz,46.04815732108222
2dlf,5f72,130.93532038246713
2dlf,5j74,60.90668235565054
2dlf,5gs3,21.052864385776765
2dlf,5gru,62.60132621451852
2dlf,5kve,139.85740154531427
2dlf,5j75,81.82564743598644
2dlf,5n7b,45.09561435819611
2dlf,5jyl,47.39341909127642
2dlf,5lwy,65.3258903787094
2dlf,5lx9,66.23660317512407
2dlf,5lxa,66.2584857977213
2dlf,5lxg,40.91112192033783
2dlf,5npi,89.31696583856012
2dlf,5owp,26.1058566932325
2dlf,5jym,50.94366741289536
2dlf,5vf2,42.122328771127236
2dlf,5npj,190.72647138863556
2dlf,5vf6,48.63151483212487
2dlf,5wn9,23.219267878752092
2dlf,5lbs,135.70003335625174
2dlf,5xcq,39.69783019026121
2dlf,5wym,57.96363586096064
2dlf,5xcs,33.50719253747588
2dlf,5xct,24.223155240330414
2dlf,5xcx,36.91355521258186
2dlf,5tbd,37.37183528394302
2dlf,5xcr,34.641738681994894
2dlf,5ogi,75.43790373314604
2dlf,5yy4,39.81298274672948
2dlf,5xcu,36.45885005712839
2dlf,5xcv,140.595687051644
2dlf,6cbp,60.71007395330465
2dlf,5yd5,40.799531923478405
2dlf,5xwd,77.4020722509853
2dlf,5yd3,21.596755633276572
2dlf,6a78,60.069762192724646
2dlf,5yd4,21.612993152039806
2dlf,6cf2,157.37892431252416
2dlf,6a79,60.19111067344915
2dlf,6dsi,67.7194848613166
2dlf,6ehv,26.310834031046173
2dlf,6ehw,56.47757494254191
2dlf,6ehx,68.32535494038987
2dlf,5gs1,109.53044985913854
2dlf,6ehy,33.605113352167194
2dlf,6cvk,82.11890720069485
2dlf,6frj,25.92524264131525
2dlf,6ba5,25.091668946864573
2dlf,6crk,77.93040086006631
2dlf,6ban,36.00944608703988
2dlf,6fzq,26.11221610488047
2dlf,6fzr,48.690841585902845
2dlf,6ejg,103.71821488142014
2dlf,6ejm,23.19100448785361
2dlf,6ek2,54.54267869719976
2dlf,6j5d,27.355183670223663
2dlf,6ffj,77.80662952618614
2dlf,6j14,48.61175861652081
2dlf,6g8r,23.556675410097085
2dlf,6j5f,27.145669700882653
2dlf,6ivz,70.02366824899732
2dlf,6j9o,49.31333367618514
2dlf,6k65,83.85760309979632
2dlf,6k4z,25.691293451919595
2dlf,6i07,73.63860446267424
2dlf,6h3t,34.255312336729716
2dlf,6ks0,41.12096544355154
2dlf,6j71,738.2405682394564
2dlf,6lfv,27.332606264330305
2dlf,6ks1,26.04309297379684
2dlf,6lcs,55.844309212588975
2dlf,6lfw,22.75711424372479
2dlf,6lfx,34.40699659983317
2dlf,6kr0,77.11341751384946
2dlf,6kyz,53.29599588935815
2dlf,6p79,73.9765077353547
2dlf,6osh,39.42787592641769
2dlf,6osv,31.351134600586064
2dlf,6lz4,46.655495538675424
2dlf,6pil,15.391891601519152
2dlf,6qb3,39.83036864383801
2dlf,6qb4,50.64812995409518
2dlf,6oan,152.95351210227227
2dlf,6qb9,52.160174107702794
2dlf,6kz0,47.23253069949863
2dlf,6tgg,26.04121077325609
2dlf,6lgw,76.01157360973727
2dlf,6pk8,31.159808694591838
2dlf,6qfc,38.78225342225157
2dlf,6qf9,33.40686396033009
2dlf,6pcu,66.57160314724888
2dlf,6tou,62.027219734569584
2dlf,6uy3,22.12052141513653
2dlf,6vrp,63.22845059838788
2dlf,6ol7,291.09459369315255
2dlf,6qf6,79.68046438890715
2dlf,6vun,45.343456791619126
2dlf,6vuo,39.84901161939519
2dlf,6vup,50.38901592631197
2dlf,6wzn,84.32555012090015
2dlf,6uup,344.59141113415245
2dlf,6yx9,65.78291545674959
2dlf,6tnp,37.51997559045715
2dlf,6yxd,66.65674658250902
2dlf,6y6c,67.91611082729322
2dlf,6vug,63.57441200385114
2dlf,7cea,66.70047625442224
2dlf,7a3o,56.05511221413414
2dlf,7eq3,64.5419250619258
2dlf,6iw2,57.32203024709911
2dlf,7kbm,52.3415243206106
2dlf,7kbo,51.12582700344626
2dlf,7aql,54.167198931221414
2dlf,7a3q,299.67835260775223
2dlf,7ceb,43.64003856574925
2dlf,6vep,60.62612321275239
2dlf,7km6,56.54237253467242
2dlf,7jum,90.27022361439323
2dlf,7rk1,30.215635840044
2dlf,7u9e,30.456533110747902
2dlf,7tzh,85.49764041734365
2dlf,7rk2,48.963014755141266
2dlf,7u9w,24.210153322441634
2dlf,7k93,37.607037211909436
2dlf,7jtr,245.82537249328718
2dlf,7df1,55.893429816523685
2dlf,7ua2,65.21661410111179
2dlf,7ua8,40.99313923651979
2dlf,7url,28.396813385692756
2dlf,7kd6,103.12237421616835
2dlf,7vyt,74.21856914712697
2dlf,7w7q,29.160235017973594
2dlf,8axh,26.127279474117138
2dlf,7zwf,27.65686251793957
2dlf,7ufw,57.961365521008766
2dlf,8dgr,50.19667118885478
2dlf,7ubs,76.29356831555464
2dlf,7wvg,80.08134653558375
2dlf,8cge,49.268995727880906
2dlf,7uc8,76.43110501848625
2dlf,8dy4,61.1747258015168
2dlf,8dy0,59.978105811367776
2dlf,8dy3,135.1058141157717
2dlf,7ucq,75.23324759548626
2dlf,8dzv,340.72868995820943
2dlf,8dy1,70.43812363214168
2dlf,8ezl,55.9331616246423
2dlf,8dy5,80.03025953676524
2dlf,8ezm,39.79800779496006
2dlf,8ek5,36.49476608061754
2dlf,8gho,55.721299594676
2dlf,8dy2,41.271271172390186
2dlf,8h73,57.993935531812674
2dlf,8ezk,44.60094183581383
2dlf,8gv7,80.08106246462832
2dlf,8h3b,22.741056406184246
2dlf,8ia6,41.96593966355195
2dlf,8hyl,31.669167453295564
2dlf,8iqp,33.16346140387475
2dlf,8iqq,19.456439183520857
2dlf,8jow,38.14945046173479
2dlf,8iqr,49.35489210166296
2dlf,8iqs,61.8786596712612
2dlf,8jyq,48.54495622782261
2dlf,8i5l,52.46830663258253
2dlf,7pa7,78.01925246750326
2dlf,7pa6,127.22241169276586
2dlf,8pmz,26.751552423708368
2dlf,8rpe,31.54298225923018
2dlf,8sow,45.19673188246105
2dlf,8soz,46.39919112827963
2dlf,8vrr,47.464760182267526
2dlf,8pww,43.84986169033862
2dlf,8rz1,35.08947697674787
2dlf,8s4h,74.69049578510031
2dlf,8wfh,46.49401073687449
2dlf,8rz0,31.63233771637596
2dlf,8v8f,43.399187913461894
2dlf,8wsq,25.181799529125165
2dlf,8pwv,47.74862781424296
2dlf,8ytn,14.946201254502226
2dlf,8yto,48.910375005830595
2dlf,8ytp,54.973829172425354
2dlf,8vrs,38.23690855892841
2dlf,8r4u,78.3679518474027
2dlf,9cn2,34.72589037632733
2dlf,8zpu,70.93578981603467
2dlf,9g6q,55.69087040782487
2dlf,9hy1,37.09070337368892
2dlf,8wfm,60.22770931242177
2dlf,9hy2,41.555082015502144
2dlf,9d7y,73.42864388789138
2dlf,9hy3,41.75877393820347
2dlf,9hy5,46.9112891254262
2dlf,9h4r,54.910931246313034
2dlf,9h4s,101.9593688468256
2dlf,8r4o,75.10657613116409
2dlf,9kep,29.73009816252797
2dlf,9kat,49.81383875300375
2dqc,2dqd,0.5874781351855823
2dlf,9iut,52.05626538253966
2dlf,8r4q,75.16101084600808
2dqc,2dqe,0.46869622515780585
2dlf,8yj7,50.597685760117926
2dlf,8zd5,74.24055724805326
2dqc,2dqg,0.4731188796673502
2dqc,2e27,40.94571833345625
2dqc,2dqh,0.20061686137957233
2dqc,2dqj,0.4696455318587167
2dqc,2dqi,0.6828669332074268
2dqc,2eks,43.263891457276024
2dqc,2eiz,76.00431013924735
2dqc,2dqf,47.50820285286222
2dqc,2gjj,49.24036273896445
2dqc,2gki,180.96191253016917
2dqc,2gsg,24.901130169731765
2dqc,2otw,36.92332221523728
2dqc,2uud,19.620199488403138
2dqc,2uzi,42.54875793680549
2dqc,2vh5,42.41620203604301
2dqc,2yss,76.03547446114676
2dqc,3a67,0.17372213939470904
2dqc,2yc1,75.15760949233483
2dqc,3a6b,0.4754191311129502
2dqc,2otu,53.92549221730623
2dqc,2xtj,50.3285051477967
2dqc,3a6c,0.4073673590166228
2dqc,2ybr,62.674751438685824
2dqc,2znx,83.79865414042806
2dqc,2znw,83.24833736964635
2dqc,3dur,58.414665651935366
2dqc,3dv4,57.045011367797855
2dqc,3dus,64.69354350781748
2dqc,3dv6,75.24021622794015
2dqc,3duu,61.9624412888621
2dqc,3esu,19.13709461847098
2dqc,3et9,19.110874823161534
2dqc,3gkz,43.75546075975573
2dqc,3gm0,43.988775644019604
2dqc,3esv,33.82372767535745
2dqc,3h3p,78.80827069750019
2dqc,2ibz,57.35388749145816
2dqc,3ehb,47.50134719850527
2dqc,3auv,105.14627550408895
2dqc,3umt,38.926651450565885
2dqc,3h3b,48.16909980220108
2dqc,3u6r,22.964449009718447
2dqc,3uyp,34.749310388614994
2dqc,3hb3,46.56630183260633
2dqc,3lhp,40.63164310241014
2dqc,3ux9,28.575023200994806
2dqc,3uzq,24.4351905878554
2dqc,3uzv,79.52107898167202
2dqc,3uze,44.42653709028965
2dqc,3juy,44.55238026680463
2dqc,3lh2,38.24074614934685
2dqc,3wbd,108.02924216181492
2dqc,4gqp,45.145572124781005
2dqc,4ffy,86.46982904706682
2dqc,4buh,56.78031427191463
2dqc,4h0g,21.340164683655445
2dqc,4h0i,64.69423214503696
2dqc,4h0h,65.59421646118165
2dqc,4laq,54.55708247593471
2dqc,4lar,44.55047587832889
2dqc,4las,43.68587638627546
2dqc,4lci,35.688382349584415
2dqc,43c9,26.4267631742801
2dqc,4lrn,53.409191267830984
2dqc,43ca,27.060782052829104
2dqc,4ob5,45.59113906348884
2dqc,4ouo,57.954566598619735
2dqc,4p48,32.22371535301208
2dqc,4p49,39.69079316332099
2dqc,4nik,41.211149757374784
2dqc,4qxt,68.9000306047712
2dqc,4qy8,20.753074593156
2dqc,4qyo,20.467886575539566
2dqc,4r3s,53.004441261291504
2dqc,4m8q,62.9577199464069
2dqc,4m62,56.05197255481483
2dqc,4ut7,65.42125779288156
2dqc,4rav,59.83029841000272
2dqc,4llv,116.61762751573957
2dqc,4xvj,42.584747174826774
2dqc,5a2i,40.720085525512694
2dqc,4z0x,39.039197116338904
2dqc,4uu9,66.14210757633184
2dqc,4yjz,263.756545130982
2dqc,5a2k,39.648991290928606
2dqc,5a2l,44.78738611493792
2dqc,5a2j,44.83820954186576
2dqc,4rzc,70.86790113281785
2dqc,4yqx,26.707212198701836
2dqc,5ayu,45.524719133377076
2dqc,5c2b,15.093274936171024
2dqc,5b3n,52.28967527117048
2dqc,4y5y,72.34653467120546
2dqc,3cx5,57.23603459548971
2dqc,5aam,57.37297307572714
2dqc,5dfw,26.716747834010327
2dqc,4y5v,116.4492813051664
2dqc,5c6w,85.35221989681847
2dqc,5fxc,39.37463675590044
2dqc,5cbe,68.8669385894166
2dqc,3cxh,57.82033176655152
2dqc,5dhx,68.58245710175613
2dqc,5dhv,24.067518263118508
2dqc,5cba,76.23963968777578
2dqc,5fcs,81.61673058314253
2dqc,5grv,87.92268564496722
2dqc,5i4f,79.36601380484444
2dqc,5grw,69.49827181441444
2dqc,5grz,77.21561952379015
2dqc,5gs3,23.73674787493313
2dqc,5gry,42.06295423953244
2dqc,5grx,44.417170539109605
2dqc,5j74,81.64521794483579
2dqc,5f72,145.62376278760956
2dqc,5gru,59.61072651775563
2dqc,5j75,104.03366575118298
2dqc,5kve,153.01586720057895
2dqc,5n7b,64.71392910548619
2dqc,5lx9,73.45634073007363
2dqc,5lwy,72.81771778173876
2dqc,5lxa,73.38964946059889
2dqc,5jyl,68.45978679213412
2dqc,5lxg,34.33021109969215
2dqc,5npi,78.10232078316285
2dqc,5vf2,25.831534936446552
2dqc,5owp,39.684933678353396
2dqc,5jym,55.765550087463936
2dqc,5vf6,18.846539143446236
2dqc,5npj,153.93270475214177
2dqc,5wn9,59.07744567871094
2dqc,5xcq,73.8015514591762
2dqc,5xcs,71.61028477805002
2dqc,5wym,64.6159324917282
2dqc,5xct,35.92894877451602
2dqc,5lbs,108.3395839801378
2dqc,5xcr,41.46059138006007
2dqc,5tbd,59.155983330101094
2dqc,5xcx,52.65074238446024
2dqc,5xcu,28.669446000041937
2dqc,5yy4,59.66755094800676
2dqc,5ogi,101.72043342524219
2dqc,5xcv,100.25906834996732
2dqc,5yd5,25.21748945188294
2dqc,5xwd,59.428329463710924
2dqc,6cbp,69.36167199271065
2dqc,6a78,60.927482838563726
2dqc,6cf2,159.880901423863
2dqc,5yd3,33.7041490246475
2dqc,5yd4,33.636509861157236
2dqc,6a79,61.07759228139511
2dqc,6ehv,45.45271619871342
2dqc,6dsi,94.5259927368164
2dqc,6ehw,54.91860755375453
2dqc,6ehx,73.74764886038643
2dqc,6ehy,64.85335475101806
2dqc,6ba5,32.071139393685016
2dqc,5gs1,121.71968324075533
2dqc,6ban,45.795776176061786
2dqc,6cvk,88.92767305654998
2dqc,6crk,111.86031204535037
2dqc,6ejg,116.86394577026367
2dqc,6ejm,36.77743100753761
2dqc,6frj,39.73931936589943
2dqc,6ek2,72.93009069901478
2dqc,6fzq,39.8296111602357
2dqc,6fzr,64.87497782026018
2dqc,6g8r,43.8450492507956
2dqc,6j14,75.31873291015626
2dqc,6j5d,29.93193020777071
2dqc,6j5f,35.914571694151995
2dqc,6ffj,45.78348504738257
2dqc,6j9o,69.72217491149902
2dqc,6ivz,93.24011380707232
2dqc,6k65,94.96382312229701
2dqc,6k4z,40.65372642452571
2dqc,6i07,98.69494871122647
2dqc,6h3t,33.49360735287537
2dqc,6j71,703.9167169913842
2dqc,6ks1,29.38894982356048
2dqc,6lfv,35.51765018053677
2dqc,6ks0,34.214320691844875
2dqc,6lcs,91.22588081359864
2dqc,6lfw,48.90171352386474
2dqc,6lfx,30.565934902776487
2dqc,6kr0,75.05044274614347
2dqc,6osh,53.78072673982365
2dqc,6kyz,82.41948409682338
2dqc,6osv,69.08808428628105
2dqc,6p79,34.44927770283376
2dqc,6lz4,69.53353509128915
2dqc,6pil,35.90352813490144
2dqc,6qb3,70.5272095396712
2dqc,6qb4,40.227911008698285
2dqc,6oan,125.75709166143932
2dqc,6qb9,63.043562294312814
2dqc,6kz0,78.81223446574657
2dqc,6lgw,85.5266151812575
2dqc,6tgg,39.71663898713783
2dqc,6pk8,33.8620035287425
2dqc,6qf9,53.44031637582819
2dqc,6qfc,69.8301705052613
2dqc,6pcu,98.61531719332679
2dqc,6tou,82.14566249302456
2dqc,6uy3,59.412240824018205
2dqc,6qf6,110.31935687846739
2dqc,6ol7,322.44549624846474
2dqc,6vrp,77.39269561603152
2dqc,6vup,57.2278341783796
2dqc,6vun,59.246649940977704
2dqc,6vuo,46.49121654486354
2dqc,6uup,353.0796221032755
2dqc,6wzn,67.29086029867202
2dqc,6tnp,39.48482864491603
2dqc,6yx9,73.01376390271614
2dqc,6yxd,73.31342882279547
2dqc,6iw2,59.49352102503403
2dqc,6y6c,74.7425519769842
2dqc,7cea,76.89190011160714
2dqc,7a3o,53.69902780594364
2dqc,6vug,90.91958083462615
2dqc,7eq3,89.93942347935268
2dqc,7kbm,59.48995302472796
2dqc,7aql,76.45685504812054
2dqc,7kbo,57.73679291861398
2dqc,7a3q,294.6068325483366
2dqc,7ceb,24.646730923050487
2dqc,7km6,72.70414142949241
2dqc,6vep,86.96507662833868
2dqc,7jum,74.01102724841734
2dqc,7u9e,39.511095432270224
2dqc,7rk1,44.31467745714988
2dqc,7rk2,63.65180431594935
2dqc,7tzh,89.1945702919776
2dqc,7u9w,21.736178846651566
2dqc,7df1,83.30558310732057
2dqc,7k93,44.557942071417656
2dqc,7ua2,98.60118219232635
2dqc,7jtr,227.80742197535292
2dqc,7ua8,70.25607649564151
2dqc,7kd6,75.23455055075955
2dqc,7url,45.085893381325924
2dqc,7w7q,25.340567091788714
2dqc,7vyt,60.36043717811653
2dqc,8axh,39.71073727367977
2dqc,7ubs,99.15303543635777
2dqc,7zwf,28.238649175490863
2dqc,7wvg,59.63299600777949
2dqc,7ufw,78.97938554905403
2dqc,8dgr,65.46692109789167
2dqc,8cge,76.57517720239954
2dqc,8dy4,57.17967886243548
2dqc,8dy3,120.99805391584124
2dqc,7uc8,88.33941135610296
2dqc,8dy0,67.83972955973975
2dqc,7ucq,66.22133617237903
2dqc,8dzv,298.4074239240374
2dqc,8dy1,99.46999927201877
2dqc,8ezm,73.43959022406956
2dqc,8ezl,76.78542971056561
2dqc,8ek5,63.403134335082406
2dqc,8dy5,110.60523014648261
2dqc,8dy2,53.272826374923426
2dqc,8gho,66.70137203750761
2dqc,8h73,41.30086456472718
2dqc,8ezk,67.93659828344592
2dqc,8h3b,19.120615333375913
2dqc,8gv7,59.632771501237755
2dqc,8ia6,64.62528680251525
2dqc,8hyl,38.40958071852023
2dqc,8iqp,17.836986925547702
2dqc,7pa6,144.48862861532027
2dqc,8iqq,41.235391582030594
2dqc,8iqr,75.03738053591637
2dqc,8jow,50.130312793308704
2dqc,8iqs,85.34887914998191
2dqc,7pa7,81.79397645240597
2dqc,8rpe,56.07373754773821
2dqc,8jyq,73.93103469746605
2dqc,8i5l,29.77933073818766
2dqc,8pmz,49.38406169065689
2dqc,8pww,66.87973742282136
2dqc,8soz,24.038121346112483
2dqc,8sow,24.711190437763296
2dqc,8rz1,34.72615987677841
2dqc,8s4h,64.56691047318685
2dqc,8vrr,61.44266353607178
2dqc,8wfh,80.77167270081868
2dqc,8rz0,43.46632413617496
2dqc,8wsq,53.41616603675573
2dqc,8ytn,29.696350541007654
2dqc,8v8f,60.67360085781025
2dqc,8pwv,71.38278800863279
2dqc,8yto,62.07093863895961
2dqc,8ytp,60.322185876028875
2dqc,8r4u,93.61963280945935
2dqc,8vrs,54.98314704358006
2dqc,8zpu,66.74999083512984
2dqc,9g6q,59.27929104396275
2dqc,9cn2,66.6002591150301
2dqc,9hy1,58.540449747358046
2dqc,9hy2,70.71531558445521
2dqc,9d7y,60.12374920200837
2dqc,8wfm,85.61118347255083
2dqc,9hy3,70.85439177376884
2dqc,9hy5,40.42795282236025
2dqc,9h4r,78.1201588384706
2dqc,9h4s,73.62549389043504
2dqd,2dqe,0.2677115514555148
2dqc,8r4o,78.61721157211876
2dqc,9kep,49.011122587368575
2dqd,2dqg,0.3338224966611181
2dqc,8r4q,78.66329054900538
2dqc,9kat,70.19430133948165
2dqc,8yj7,59.92670115464197
2dqc,9iut,41.17364473349846
2dqd,2e27,40.45506273676484
2dqd,2dqi,1.109484109569873
2dqd,2eiz,75.61337152208601
2dqd,2dqj,0.2999259317160717
2dqd,2dqh,0.5526578883188111
2dqd,2dqf,47.68757140295846
2dqc,8zd5,69.22877453187962
2dqd,2eks,42.94364303134266
2dqd,2gki,181.2871346665235
2dqd,2gsg,24.985471045645983
2dqd,2gjj,49.212797169406045
2dqd,2uzi,42.26686105194191
2dqd,2vh5,41.48742629564725
2dqd,2otw,33.42744567545633
2dqd,2uud,19.54089343012243
2dqd,2yss,75.6615421458653
2dqd,3a67,0.5489156567624637
2dqd,2xtj,49.89570495959515
2dqd,3a6b,0.7623961664097649
2dqd,2yc1,75.11972563513395
2dqd,2otu,53.511767010708326
2dqd,2znx,83.49150882765304
2dqd,3a6c,0.7673716316052845
2dqd,2znw,82.94635808127266
2dqd,2ybr,62.384977545601984
2dqd,3dv4,56.68414756774902
2dqd,3dur,57.997224836390416
2dqd,3dv6,74.83599366324289
2dqd,3dus,64.27021662667075
2dqd,3esu,18.956961338652857
2dqd,3duu,61.59365288894064
2dqd,3gkz,43.358641820340544
