PDB1,PDB2,Frechet_Distance
4lar,5npi,131.023681640625
4lar,5npj,231.56011962890625
4lar,5owp,32.334068298339844
4lar,5gs1,171.8491973876953
4lar,5vf6,66.01673889160156
4lar,5vf2,48.88792037963867
4lar,5wn9,33.66281509399414
4lar,5ogi,185.1622314453125
4lar,5wym,100.97840881347656
4lar,5tbd,65.18208312988281
4lar,5xcq,62.81647491455078
4lar,5xcs,59.651363372802734
4lar,5xct,37.25086212158203
4lar,5xcr,57.248165130615234
4lar,5xcx,77.71599578857422
4lar,5xcu,71.20958709716797
4lar,5xcv,181.43218994140625
4lar,5xwd,101.16619110107422
4lar,5yd5,65.33052062988281
4lar,5yy4,64.0289077758789
4lar,5yd3,47.29811096191406
4lar,5yd4,47.21170425415039
4lar,6a78,86.8371353149414
4lar,6a79,87.09432220458984
4lar,6cbp,87.7279281616211
4lar,6cf2,176.82928466796875
4lar,6ba5,57.83650588989258
4lar,6ban,60.304988861083984
4lar,6dsi,75.40752410888672
4lar,6ehv,48.6436767578125
4lar,6ehw,68.58607482910156
4lar,6cvk,100.54893493652344
4lar,6crk,125.45555877685547
4lar,6ehx,70.70966339111328
4lar,6ehy,61.57188415527344
4lar,6ejg,167.20372009277344
4lar,6ejm,57.94561767578125
4lar,6ek2,90.37464141845703
4lar,6frj,32.62973403930664
4lar,6fzq,32.72297668457031
4lar,6fzr,61.363739013671875
4lar,6g8r,66.06649017333984
4lar,6ffj,108.40213012695312
4lar,6ivz,68.66810607910156
4lar,6h3t,79.49118041992188
4lar,6i07,106.91436004638672
4lar,6j14,65.39694213867188
4lar,6j5d,48.4833984375
4lar,6j5f,48.34220886230469
4lar,6j9o,62.74827194213867
4lar,6k4z,52.57575607299805
4lar,6k65,119.78589630126953
4lar,6j71,819.9301147460938
4lar,6ks0,66.6080093383789
4lar,6ks1,64.75933837890625
4lar,6kr0,159.04995727539062
4lar,6lcs,71.60078430175781
4lar,6kyz,98.0805892944336
4lar,6lfv,44.327423095703125
4lar,6lfw,43.47954177856445
4lar,6lfx,37.16532516479492
4lar,6iw2,111.39697265625
4lar,6lz4,62.792457580566406
4lar,6kz0,96.80892181396484
4lar,6lgw,140.59654235839844
4lar,6osh,39.28830337524414
4lar,6p79,85.93769836425781
4lar,6osv,33.50983810424805
4lar,6pil,38.2494010925293
4lar,6oan,230.55458068847656
4lar,6qb3,65.42526245117188
4lar,6qb4,83.405517578125
4lar,6pcu,121.34459686279297
4lar,6pk8,77.26136016845703
4lar,6ol7,319.157958984375
4lar,6qb9,85.46387481689453
4lar,6qfc,65.43132019042969
4lar,6qf9,58.062435150146484
4lar,6tgg,32.018306732177734
4lar,6tou,58.57756805419922
4lar,6qf6,112.54108428955078
4lar,6uy3,79.43622589111328
4lar,6uup,389.42022705078125
4lar,6vrp,60.02496337890625
4lar,6tnp,68.22344970703125
4lar,6vun,68.74158477783203
4lar,6vup,47.33512878417969
4lar,6vuo,71.90460968017578
4lar,6vug,86.37561798095703
4lar,6wzn,141.60250854492188
4lar,6y6c,84.82921600341797
4lar,6yx9,82.9373550415039
4lar,6yxd,84.46884155273438
4lar,6vep,116.98363494873047
4lar,7a3o,84.29532623291016
4lar,7cea,66.76888275146484
4lar,7aql,111.61583709716797
4lar,7eq3,99.22816467285156
4lar,7a3q,374.34228515625
4lar,7ceb,95.39215850830078
4lar,7jum,154.35440063476562
4lar,7kbm,48.496788024902344
4lar,7kbo,48.289085388183594
4lar,7df1,111.94574737548828
4lar,7jtr,333.4485778808594
4lar,7km6,64.78886413574219
4lar,7k93,90.27149963378906
4lar,7rk1,54.31180953979492
4lar,7kd6,154.541015625
4lar,7rk2,86.62122344970703
4lar,7tzh,103.64158630371094
4lar,7u9e,79.59700775146484
4lar,7u9w,46.424808502197266
4lar,7ua2,129.609375
4lar,7ua8,80.87325286865234
4lar,7ubs,95.80254364013672
4lar,7pa6,245.8497314453125
4lar,7pa7,131.6840362548828
4lar,7uc8,116.2430648803711
4lar,7url,108.07250213623047
4lar,7vyt,120.634521484375
4lar,7w7q,55.81093978881836
4lar,7ufw,88.1824722290039
4lar,8axh,32.324729919433594
4lar,7zwf,57.500877380371094
4lar,7ucq,108.83705139160156
4lar,7wvg,88.23429870605469
4lar,8dgr,79.60980224609375
4lar,8cge,68.26947784423828
4lar,8dy3,174.59425354003906
4lar,8dy0,94.52140045166016
4lar,8dy4,54.939205169677734
4lar,8dy1,106.86219787597656
4lar,8dzv,352.6182861328125
4lar,8dy2,75.90602111816406
4lar,8dy5,135.5889434814453
4lar,8ek5,95.72149658203125
4lar,8ezl,109.24884796142578
4lar,8ezm,69.20401763916016
4lar,8ezk,76.24830627441406
4lar,8gho,94.82486724853516
4lar,8h73,98.9221420288086
4lar,8h3b,49.69969940185547
4lar,8gv7,88.1612548828125
4lar,8hyl,45.07441329956055
4lar,8ia6,54.46495819091797
4lar,8iqp,69.94571685791016
4lar,8iqq,63.78036880493164
4lar,8iqr,77.880126953125
4lar,8i5l,98.83865356445312
4lar,8jow,43.33199691772461
4lar,8iqs,82.3936996459961
4lar,8jyq,71.62309265136719
4lar,8pmz,64.04544067382812
4lar,8pww,85.93106842041016
4lar,8pwv,87.70990753173828
4lar,8rpe,41.5938835144043
4lar,8r4u,139.51678466796875
4lar,8r4o,150.0821533203125
4lar,8rz0,74.14710235595703
4lar,8r4q,150.95790100097656
4lar,8rz1,63.11610412597656
4lar,8sow,59.29877471923828
4lar,8soz,63.139408111572266
4lar,8vrr,62.39653778076172
4lar,8s4h,111.93974304199219
4lar,8wfh,76.40222930908203
4lar,8v8f,65.14424133300781
4lar,8wsq,85.83356475830078
4lar,8vrs,59.0296745300293
4lar,8ytn,33.703468322753906
4lar,8yto,63.91694641113281
4lar,8ytp,59.408939361572266
4lar,8wfm,115.30809783935547
4lar,8zpu,81.49625396728516
4lar,9cn2,81.46190643310547
4lar,9g6q,59.91517639160156
4lar,8yj7,98.8545150756836
4lar,9d7y,127.59456634521484
4lar,9hy1,58.02450180053711
4lar,9h4r,57.30633544921875
4lar,9hy2,62.90599060058594
4lar,9hy3,64.57051086425781
4lar,8zd5,99.32634735107422
4lar,9h4s,156.5048370361328
4lar,9hy5,38.31184387207031
4las,4lci,37.86573028564453
4lar,9kep,44.643798828125
4lar,9kat,81.7944564819336
4lar,9iut,75.97913360595703
4las,4lrn,50.16484451293945
4las,4nik,69.58610534667969
4las,4llv,106.2471923828125
4las,4m62,73.76203918457031
4las,4ob5,37.02351379394531
4las,4m8q,86.33382415771484
4las,4ouo,115.75541687011719
4las,4p48,43.279788970947266
4las,4p49,48.65687942504883
4las,4qxt,57.25275802612305
4las,4qy8,48.2602424621582
4las,4qyo,45.701534271240234
4las,4r3s,30.159709930419922
4las,4ut7,66.8249740600586
4las,4rav,95.22427368164062
4las,4xvj,48.0128173828125
4las,4uu9,73.33447265625
4las,4rzc,67.55877685546875
4las,4yjz,317.2147521972656
4las,4y5y,94.99256896972656
4las,4z0x,45.427574157714844
4las,5a2i,31.991092681884766
4las,4yqx,63.939395904541016
4las,5a2j,25.070518493652344
4las,4y5v,140.82266235351562
4las,5a2k,32.58350372314453
4las,5a2l,24.61335563659668
4las,5ayu,69.76265716552734
4las,5b3n,57.05806350708008
4las,5c2b,52.68064498901367
4las,5aam,49.17197036743164
4las,5c6w,104.85017395019531
4las,5dfw,66.12606048583984
4las,5cba,63.859954833984375
4las,5cbe,117.18524932861328
4las,5dhv,56.559906005859375
4las,5fcs,86.61042785644531
4las,5dhx,65.60333251953125
4las,5fxc,32.321563720703125
4las,5grv,88.95121765136719
4las,5grw,85.86640167236328
4las,5f72,200.29762268066406
4las,5grx,46.03015899658203
4las,5gru,90.89246368408203
4las,5gry,55.64204025268555
4las,5grz,86.16185760498047
4las,5i4f,71.58869171142578
4las,5gs3,42.809444427490234
4las,5j74,62.622257232666016
4las,5j75,145.1302032470703
4las,5jyl,66.33570861816406
4las,5kve,162.5874786376953
4las,5jym,106.38863372802734
4las,5lwy,83.75375366210938
4las,5lx9,83.67664337158203
4las,5lxa,83.1286392211914
4las,5lbs,210.5127716064453
4las,5n7b,61.25690841674805
4las,5lxg,65.41497802734375
4las,5npi,131.58473205566406
4las,5npj,231.89370727539062
4las,5owp,32.489891052246094
4las,5gs1,171.82809448242188
4las,5vf2,49.4035758972168
4las,5vf6,66.31172180175781
4las,5wn9,33.75617218017578
4las,5ogi,188.37741088867188
4las,5wym,98.79674530029297
4las,5tbd,65.1916275024414
4las,5xcq,65.28003692626953
4las,5xcs,61.384498596191406
4las,5xct,37.53217697143555
4las,5xcr,57.54590606689453
4las,5xcx,78.3362808227539
4las,5xcu,70.98970031738281
4las,5xcv,181.57208251953125
4las,5xwd,100.97148895263672
4las,5yd5,65.44583129882812
4las,5yd3,47.213775634765625
4las,5yy4,63.96748733520508
4las,5yd4,47.20927810668945
4las,6a78,85.49384307861328
4las,6a79,85.77494049072266
4las,6cbp,87.91731262207031
4las,6cf2,176.54042053222656
4las,6ba5,57.909183502197266
4las,6ban,60.95995330810547
4las,6dsi,75.51000213623047
4las,6ehv,49.343048095703125
4las,6ehw,68.94625091552734
4las,6cvk,100.38605499267578
4las,6ehx,70.53041076660156
4las,6crk,128.6764678955078
4las,6ehy,61.968299865722656
4las,6ejg,166.35769653320312
4las,6ejm,56.454925537109375
4las,6ek2,91.64985656738281
4las,6frj,32.79631423950195
4las,6fzq,32.890625
4las,6fzr,61.35519027709961
4las,6g8r,68.44441986083984
4las,6ffj,106.18905639648438
4las,6i07,108.63982391357422
4las,6h3t,79.29592895507812
4las,6ivz,68.51840209960938
4las,6j14,67.89393615722656
4las,6j5d,48.32984161376953
4las,6j5f,48.23556900024414
4las,6j9o,63.5356559753418
4las,6k4z,53.17766571044922
4las,6k65,118.62049865722656
4las,6j71,819.8001708984375
4las,6ks0,66.66775512695312
4las,6ks1,63.175323486328125
4las,6kr0,158.21726989746094
4las,6lcs,71.979248046875
4las,6kyz,98.49372100830078
4las,6lfv,44.332733154296875
4las,6lfw,43.947425842285156
4las,6lfx,36.661617279052734
4las,6lz4,62.915225982666016
4las,6iw2,111.1153335571289
4las,6kz0,96.81090545654297
4las,6osh,39.31861114501953
4las,6lgw,140.88348388671875
4las,6p79,86.162353515625
4las,6osv,33.628849029541016
4las,6pil,38.79010772705078
4las,6oan,227.64691162109375
4las,6qb3,65.37640380859375
4las,6qb4,80.9485092163086
4las,6pcu,121.30460357666016
4las,6pk8,77.35585021972656
4las,6ol7,321.0789794921875
4las,6qb9,85.3091049194336
4las,6qfc,65.38248443603516
4las,6qf9,60.88390350341797
4las,6tgg,32.1727409362793
4las,6tou,60.58859634399414
4las,6qf6,112.69925689697266
4las,6uy3,82.1729965209961
4las,6uup,387.98876953125
4las,6vrp,60.64240264892578
4las,6tnp,65.48600006103516
4las,6vun,69.24263000488281
4las,6vup,47.22127914428711
4las,6vuo,72.53044891357422
4las,6wzn,141.90859985351562
4las,6vug,86.87338256835938
4las,6y6c,84.8199691772461
4las,6yx9,83.09974670410156
4las,6yxd,84.63134765625
4las,6vep,117.15425872802734
4las,7a3o,85.81549072265625
4las,7cea,66.67591094970703
4las,7aql,111.28975677490234
4las,7eq3,101.76055145263672
4las,7a3q,372.4637145996094
4las,7ceb,92.59201049804688
4las,7jum,154.4280548095703
4las,7kbm,48.367740631103516
4las,7kbo,48.13682174682617
4las,7df1,111.93028259277344
4las,7jtr,333.28814697265625
4las,7km6,64.74238586425781
4las,7k93,88.88965606689453
4las,7rk1,54.18341064453125
4las,7kd6,153.93856811523438
4las,7rk2,86.48550415039062
4las,7tzh,103.92452239990234
4las,7u9e,78.08415985107422
4las,7u9w,46.4426383972168
4las,7ua2,131.79095458984375
4las,7ua8,80.96170806884766
4las,7ubs,95.74561309814453
4las,7pa6,245.6351776123047
4las,7pa7,131.06768798828125
4las,7uc8,116.09852600097656
4las,7url,107.24758911132812
4las,7w7q,55.72695541381836
4las,7vyt,119.5556869506836
4las,7ufw,91.11773681640625
4las,8axh,32.48558807373047
4las,7zwf,57.6891975402832
4las,7ucq,108.33685302734375
4las,7wvg,87.60162353515625
4las,8dgr,80.05229949951172
4las,8cge,68.20001983642578
4las,8dy0,93.6260986328125
4las,8dy3,172.2989501953125
4las,8dy4,55.26736068725586
4las,8dy1,107.0774154663086
4las,8dzv,352.4832763671875
4las,8dy2,75.97230529785156
4las,8dy5,138.347412109375
4las,8ek5,97.08712768554688
4las,8ezl,108.33260345458984
4las,8ezm,69.64839172363281
4las,8ezk,76.37814331054688
4las,8gho,94.79288482666016
4las,8h73,99.46554565429688
4las,8h3b,47.022029876708984
4las,8gv7,87.52886962890625
4las,8ia6,56.74110794067383
4las,8hyl,45.201515197753906
4las,8iqp,66.94027709960938
4las,8iqq,66.84066772460938
4las,8iqr,78.1114730834961
4las,8i5l,96.05088806152344
4las,8jow,43.258392333984375
4las,8iqs,82.72540283203125
4las,8jyq,71.76325225830078
4las,8pmz,64.29736328125
4las,8pww,87.55091094970703
4las,8pwv,87.9246597290039
4las,8rpe,41.272972106933594
4las,8r4u,139.57891845703125
4las,8r4o,149.9848175048828
4las,8rz0,74.72138977050781
4las,8r4q,150.86119079589844
4las,8rz1,63.725242614746094
4las,8sow,56.21482467651367
4las,8soz,59.96845626831055
4las,8vrr,62.77883529663086
4las,8s4h,111.17345428466797
4las,8wfh,76.40694427490234
4las,8v8f,62.984127044677734
4las,8wsq,88.47914123535156
4las,8vrs,59.42958450317383
4las,8ytn,33.84764862060547
4las,8yto,64.46115112304688
4las,8ytp,59.987613677978516
4las,8wfm,115.37179565429688
4las,8zpu,80.97431945800781
4las,9cn2,81.78475952148438
4las,9g6q,61.241188049316406
4las,8yj7,99.05757141113281
4las,9d7y,126.54345703125
4las,9hy1,58.17364501953125
4las,9h4r,57.162837982177734
4las,9hy2,64.77011108398438
4las,9hy3,66.39315032958984
4las,8zd5,99.66404724121094
4las,9h4s,155.06280517578125
4las,9hy5,38.21144104003906
4las,9kep,42.806549072265625
4las,9kat,84.41461944580078
4lci,4lrn,46.466148376464844
4las,9iut,75.90310668945312
4lci,4llv,117.73116302490234
4lci,4nik,70.427001953125
4lci,4ob5,55.49580001831055
4lci,4m62,64.8629150390625
4lci,4ouo,128.0657958984375
4lci,4m8q,79.64856719970703
4lci,4p48,51.966068267822266
4lci,4p49,61.773712158203125
4lci,4qxt,47.444061279296875
4lci,4qy8,57.34830856323242
4lci,4qyo,55.36627197265625
4lci,4r3s,43.42922592163086
4lci,4ut7,66.75033569335938
4lci,4rav,94.8480453491211
4lci,4xvj,35.00697708129883
4lci,4uu9,68.55006408691406
4lci,4rzc,80.8829116821289
4lci,4yjz,309.4941101074219
4lci,4z0x,33.82307815551758
4lci,4y5y,101.4185791015625
4lci,5a2i,38.0782470703125
4lci,4yqx,84.63162994384766
4lci,5a2j,35.50031280517578
4lci,4y5v,149.6313018798828
4lci,5a2k,38.93903350830078
4lci,5a2l,34.938201904296875
4lci,5ayu,72.93386840820312
4lci,5b3n,50.35041427612305
4lci,5c2b,57.48367691040039
4lci,5aam,56.61699295043945
4lci,5c6w,90.34303283691406
4lci,5dfw,77.43402099609375
4lci,5cba,64.13258361816406
4lci,5cbe,99.2010726928711
4lci,5dhv,52.792816162109375
4lci,5fxc,38.428749084472656
4lci,5dhx,57.2293701171875
4lci,5fcs,71.99788665771484
4lci,5grv,75.79688262939453
4lci,5grw,79.06307983398438
4lci,5f72,199.386962890625
4lci,5grx,54.16314697265625
4lci,5gru,84.14151763916016
4lci,5gry,48.80785369873047
4lci,5grz,69.6897201538086
4lci,5i4f,59.73431396484375
4lci,5gs3,36.56706237792969
4lci,5j74,58.87322235107422
4lci,5j75,145.330322265625
4lci,5jyl,62.130279541015625
4lci,5kve,171.9071044921875
4lci,5jym,88.79139709472656
4lci,5lwy,78.5634536743164
4lci,5lx9,78.54563903808594
4lci,5lxa,78.03903198242188
4lci,5lbs,201.40167236328125
4lci,5n7b,50.88037109375
4lci,5lxg,57.7890739440918
4lci,5npi,131.7480010986328
4lci,5npj,239.9334716796875
4lci,5owp,38.66318893432617
4lci,5gs1,169.43954467773438
4lci,5vf2,50.24916076660156
4lci,5vf6,64.16295623779297
4lci,5wn9,37.69065475463867
4lci,5ogi,192.69454956054688
4lci,5wym,91.16877746582031
4lci,5tbd,71.6952133178711
4lci,5xcq,56.131874084472656
4lci,5xcs,52.017051696777344
4lci,5xct,34.657501220703125
4lci,5xcr,52.917903900146484
4lci,5xcx,69.97344970703125
4lci,5xcu,66.0835952758789
4lci,5xcv,194.03355407714844
4lci,5xwd,99.0658950805664
4lci,5yd5,73.32473754882812
4lci,5yy4,50.08014678955078
4lci,5yd3,47.14360046386719
4lci,5yd4,47.00087356567383
4lci,6a78,76.57002258300781
4lci,6a79,76.7542724609375
4lci,6cbp,83.06417083740234
4lci,6cf2,184.56881713867188
4lci,6ba5,53.887413024902344
4lci,6ban,60.475128173828125
4lci,6dsi,72.6690673828125
4lci,6ehv,54.80534362792969
4lci,6cvk,109.28520965576172
4lci,6ehw,63.7149543762207
4lci,6ehx,68.03258514404297
4lci,6crk,132.05760192871094
4lci,6ehy,51.29447937011719
4lci,6ejg,138.3547821044922
4lci,6ejm,67.15780639648438
4lci,6ek2,78.00215911865234
4lci,6frj,39.045467376708984
4lci,6fzq,39.0831413269043
4lci,6fzr,50.34103775024414
4lci,6g8r,77.05984497070312
4lci,6ffj,104.33259582519531
4lci,6i07,97.27278137207031
4lci,6h3t,84.81684875488281
4lci,6ivz,78.0777359008789
4lci,6j14,70.38785552978516
4lci,6j5d,55.812435150146484
4lci,6j5f,56.28730010986328
4lci,6j9o,48.0684928894043
4lci,6k65,135.55870056152344
4lci,6k4z,54.72079849243164
4lci,6j71,809.8811645507812
4lci,6ks0,57.61473083496094
4lci,6ks1,65.76829528808594
4lci,6kr0,168.3712158203125
4lci,6lcs,77.18087768554688
4lci,6kyz,86.01853942871094
4lci,6lfv,40.5674934387207
4lci,6lfw,44.46734619140625
4lci,6lfx,28.631803512573242
4lci,6iw2,101.1368179321289
4lci,6lz4,71.56098175048828
4lci,6kz0,98.90203857421875
4lci,6osh,35.20066452026367
4lci,6lgw,128.37840270996094
4lci,6p79,99.30967712402344
4lci,6osv,52.43097686767578
4lci,6pil,38.78725051879883
4lci,6oan,228.0816192626953
4lci,6qb3,48.53960037231445
4lci,6qb4,80.77237701416016
4lci,6pk8,77.9858169555664
4lci,6pcu,108.66856384277344
4lci,6ol7,322.8461608886719
4lci,6qb9,75.75796508789062
4lci,6qfc,48.48940658569336
4lci,6qf9,54.39202880859375
4lci,6tgg,38.515132904052734
4lci,6tou,62.22026062011719
4lci,6qf6,120.9111328125
4lci,6uy3,91.14567565917969
4lci,6vrp,55.85623550415039
4lci,6uup,377.4371337890625
4lci,6tnp,58.822601318359375
4lci,6vun,55.338294982910156
4lci,6vup,47.84067916870117
4lci,6vuo,70.09363555908203
4lci,6wzn,150.81472778320312
4lci,6vug,83.7983169555664
4lci,6y6c,79.19166564941406
4lci,6yx9,78.0596694946289
4lci,6yxd,79.77694702148438
4lci,6vep,116.85272979736328
4lci,7a3o,74.57396697998047
4lci,7cea,72.79662322998047
4lci,7aql,112.48233795166016
4lci,7eq3,102.98002624511719
4lci,7a3q,377.7651672363281
4lci,7ceb,89.88507843017578
4lci,7jum,153.9195098876953
4lci,7kbm,49.13132858276367
4lci,7kbo,48.9616813659668
4lci,7df1,115.58824920654297
4lci,7jtr,331.8175048828125
4lci,7km6,60.12295150756836
4lci,7k93,95.93724822998047
4lci,7rk1,63.32077407836914
4lci,7kd6,142.57130432128906
4lci,7rk2,77.50717163085938
4lci,7tzh,116.1456069946289
4lci,7u9e,70.40811920166016
4lci,7u9w,43.49319839477539
4lci,7ua2,122.51234436035156
4lci,7ua8,86.48648071289062
4lci,7ubs,102.10618591308594
4lci,7pa7,121.38296508789062
4lci,7pa6,241.927490234375
4lci,7uc8,104.43196105957031
4lci,7url,117.2686996459961
4lci,7vyt,146.15274047851562
4lci,7w7q,53.96710205078125
4lci,7ufw,103.91998291015625
4lci,8axh,38.744659423828125
4lci,7zwf,59.48700714111328
4lci,7ucq,105.97607421875
4lci,7wvg,85.20614624023438
4lci,8dgr,60.513851165771484
4lci,8cge,63.69697570800781
4lci,8dy0,80.29920959472656
4lci,8dy3,181.86468505859375
4lci,8dy4,61.29939651489258
4lci,8dy1,102.25198364257812
4lci,8dzv,346.29754638671875
4lci,8dy2,79.53824615478516
4lci,8dy5,126.7440185546875
4lci,8ek5,81.11268615722656
4lci,8ezl,98.64682006835938
4lci,8ezm,62.94149398803711
4lci,8ezk,66.77342987060547
4lci,8gho,93.1546630859375
4lci,8h73,79.80318450927734
4lci,8h3b,68.04721069335938
4lci,8gv7,85.163818359375
4lci,8ia6,53.309207916259766
4lci,8hyl,53.16726303100586
4lci,8iqp,80.45724487304688
4lci,8iqq,80.18306732177734
4lci,8iqr,61.90688705444336
4lci,8i5l,87.12293243408203
4lci,8iqs,69.05076599121094
4lci,8jow,44.61147689819336
4lci,8jyq,79.48804473876953
4lci,8pmz,65.80355834960938
4lci,8pww,83.69218444824219
4lci,8pwv,92.36034393310547
4lci,8rpe,44.020599365234375
4lci,8r4u,126.73173522949219
4lci,8r4o,133.02955627441406
4lci,8rz0,74.3255386352539
4lci,8r4q,134.75949096679688
4lci,8rz1,58.533023834228516
4lci,8sow,64.41136932373047
4lci,8soz,64.9033203125
4lci,8vrr,62.21780014038086
4lci,8s4h,107.54431915283203
4lci,8wfh,69.3216323852539
4lci,8v8f,63.47535705566406
4lci,8wsq,95.89915466308594
4lci,8vrs,64.1495132446289
4lci,8ytn,48.25164794921875
4lci,8yto,55.23876190185547
4lci,8ytp,47.030941009521484
4lci,8wfm,126.95601654052734
4lci,8zpu,63.803916931152344
4lci,9cn2,70.7279281616211
4lci,9g6q,45.826744079589844
4lci,8yj7,95.02279663085938
4lci,9d7y,148.35556030273438
4lci,9hy1,50.68804168701172
4lci,9h4r,66.95549011230469
4lci,9hy2,53.31149673461914
4lci,9h4s,154.17701721191406
4lci,8zd5,86.92183685302734
4lci,9hy3,53.374088287353516
4lci,9hy5,49.0096321105957
4lci,9kep,54.871917724609375
4lci,9kat,74.0891342163086
4lci,9iut,66.75879669189453
4llv,4lrn,101.35658264160156
4llv,4ob5,108.91521453857422
4llv,4nik,140.8303985595703
4llv,4ouo,214.1302947998047
4llv,4p48,132.9354248046875
4llv,4m8q,98.78509521484375
4llv,4m62,107.22811126708984
4llv,4p49,130.59207153320312
4llv,4qxt,86.90342712402344
4llv,4qy8,134.09974670410156
4llv,4qyo,134.29322814941406
4llv,4r3s,106.67684936523438
4llv,4ut7,94.22773742675781
4llv,4rav,153.0841522216797
4llv,4xvj,114.29229736328125
4llv,4uu9,94.76473999023438
4llv,4rzc,89.2913818359375
4llv,4yjz,400.8470153808594
4llv,4z0x,114.93464660644531
4llv,4y5y,143.5363311767578
4llv,5a2i,117.1151351928711
4llv,5a2j,112.94659423828125
4llv,4yqx,134.3473358154297
4llv,4y5v,81.61154174804688
4llv,5a2k,118.66724395751953
4llv,5a2l,110.77093505859375
4llv,5ayu,131.62823486328125
4llv,5b3n,106.13191223144531
4llv,5c2b,142.08627319335938
4llv,5aam,82.51409912109375
4llv,5c6w,96.25999450683594
4llv,5dfw,164.94119262695312
4llv,5cba,86.59098052978516
4llv,5cbe,124.24911499023438
4llv,5dhv,132.82797241210938
4llv,5fcs,101.88624572753906
4llv,5dhx,80.80553436279297
4llv,5fxc,118.1286392211914
4llv,5grv,104.34930419921875
4llv,5f72,199.05096435546875
4llv,5grw,123.60063171386719
4llv,5grx,135.66390991210938
4llv,5gru,125.82127380371094
4llv,5gry,94.98282623291016
4llv,5grz,81.51224517822266
4llv,5i4f,85.13218688964844
4llv,5gs3,132.21714782714844
4llv,5j74,93.6926498413086
4llv,5j75,145.70166015625
4llv,5jyl,82.2122802734375
4llv,5kve,224.63101196289062
4llv,5jym,125.23522186279297
4llv,5lwy,117.65338897705078
4llv,5lx9,117.99669647216797
4llv,5lxa,117.74980926513672
4llv,5lbs,275.4429931640625
4llv,5n7b,91.62432098388672
4llv,5lxg,125.44508361816406
4llv,5npi,205.63136291503906
4llv,5npj,323.4576721191406
4llv,5gs1,137.7079315185547
4llv,5owp,118.09358978271484
4llv,5vf6,156.67332458496094
4llv,5vf2,131.4972686767578
4llv,5wn9,103.60913848876953
4llv,5ogi,147.0786590576172
4llv,5wym,124.60044860839844
4llv,5tbd,92.79289245605469
4llv,5xcq,78.96977996826172
4llv,5xcs,83.81108093261719
4llv,5xct,114.91508483886719
4llv,5xcr,140.11639404296875
4llv,5xcx,126.26781463623047
4llv,5xcu,138.9781494140625
4llv,5xcv,280.82440185546875
4llv,5xwd,171.67884826660156
4llv,5yd5,152.84149169921875
4llv,5yy4,99.3257064819336
4llv,5yd3,119.14409637451172
4llv,5yd4,119.15518951416016
4llv,6a78,143.85536193847656
4llv,6a79,144.0581817626953
4llv,6cbp,123.84870910644531
4llv,6cf2,232.48802185058594
4llv,6ba5,100.85382843017578
4llv,6ban,133.6393280029297
4llv,6ehv,117.43030548095703
4llv,6dsi,58.089420318603516
4llv,6crk,89.76063537597656
4llv,6cvk,150.7843780517578
4llv,6ehx,100.33402252197266
4llv,6ehw,120.23870849609375
4llv,6ehy,86.06451416015625
4llv,6ejg,162.94830322265625
4llv,6ek2,103.03589630126953
4llv,6ejm,114.586669921875
4llv,6frj,118.78748321533203
4llv,6fzq,118.7724609375
4llv,6fzr,91.51568603515625
4llv,6g8r,112.80197143554688
4llv,6ffj,179.6515350341797
4llv,6i07,79.931640625
4llv,6h3t,160.09814453125
4llv,6ivz,77.1642074584961
4llv,6j14,88.81476593017578
4llv,6j5d,142.3108673095703
4llv,6j5f,142.0660858154297
4llv,6j9o,88.09332275390625
4llv,6k4z,132.5712127685547
4llv,6k65,181.1026153564453
4llv,6j71,867.4459228515625
4llv,6ks0,130.88140869140625
4llv,6ks1,130.43458557128906
4llv,6kr0,186.28529357910156
4llv,6lcs,75.50466918945312
4llv,6kyz,91.4300308227539
4llv,6lfv,120.22303771972656
4llv,6lfw,107.2158203125
4llv,6lfx,119.80223083496094
4llv,6lz4,96.10540008544922
4llv,6iw2,135.00624084472656
4llv,6kz0,69.83241271972656
4llv,6osh,96.62713623046875
4llv,6lgw,123.7533950805664
4llv,6p79,179.2751007080078
4llv,6osv,93.94365692138672
4llv,6pil,123.07946014404297
4llv,6oan,262.4784851074219
4llv,6qb3,94.00296783447266
4llv,6qb4,144.24557495117188
4llv,6pk8,134.50137329101562
4llv,6pcu,59.205596923828125
4llv,6ol7,263.854248046875
4llv,6qb9,102.09747314453125
4llv,6qfc,93.94212341308594
4llv,6qf9,101.90158081054688
4llv,6tgg,118.1559066772461
4llv,6tou,78.82001495361328
4llv,6qf6,67.16651916503906
4llv,6uy3,104.05604553222656
4llv,6vrp,96.19709014892578
4llv,6uup,379.3934020996094
4llv,6tnp,117.94850158691406
4llv,6vun,111.9546127319336
4llv,6vup,76.2822036743164
4llv,6vuo,130.28598022460938
4llv,6wzn,227.9670867919922
4llv,6vug,71.06555938720703
4llv,6y6c,102.75739288330078
4llv,6yxd,119.81561279296875
4llv,6yx9,117.98169708251953
4llv,6vep,108.86955261230469
4llv,7a3o,146.91448974609375
4llv,7cea,135.9122772216797
4llv,7aql,122.25186157226562
4llv,7eq3,78.16730499267578
4llv,7a3q,383.59759521484375
4llv,7ceb,148.1727752685547
4llv,7jum,194.3541717529297
4llv,7kbm,75.11356353759766
4llv,7kbo,75.42588806152344
4llv,7df1,80.01075744628906
4llv,7jtr,393.1593933105469
4llv,7km6,105.0361099243164
4llv,7k93,125.71147918701172
4llv,7rk1,135.7852783203125
